"","timestamp","Dperiods","Ex","Mc","Rs","Ra","Os","Cs","Rps","Rms","Dc","La","Pf","Cp","Ds"
"107","1487109600000","6.333333333333333","5.277777777777778","6.160043630076034","8.716278713408055","10.0","3.4412094663075816","3.545330670712268","5.011847051457257","3.345163695521958","5.246305088744661","8.79248690323067","4.993996434088594","10.0","31.760491269714063"
"108","1487196000000","6.4","5.333333333333334","6.198719185810089","8.714157408824388","10.0","3.412139494429324","3.515635147180137","4.998678527794803","3.388014803402204","5.273236324577541","8.808613775807476","4.596986660222484","10.0","31.232255569668773"
"109","1487282400000","6.466666666666667","5.388888888888889","6.212752521174613","8.711326407364657","10.0","3.4249572044775483","3.4548179567817234","4.928263332852867","3.4063041871412096","5.284502049538999","8.819970548378542","4.121502858167849","10.0","30.4688037332535"
"110","1487541600000","6.533333333333333","5.444444444444445","6.223180123917491","8.708516923201188","10.0","3.475038008233383","3.305206908434857","4.860427359551498","3.388113045430259","5.32054173184899","8.985567109123682","4.067287794601032","10.0","30.60016383619078"
"111","1487628000000","6.6","5.5","6.246793845035746","8.70571200131851","10.0","3.5084837259287736","3.326110767037502","4.907360484704485","3.417298999460174","5.334875275922327","8.968119473672568","3.3280392468920144","10.0","29.325228222327823"
"112","1487714400000","6.666666666666667","5.555555555555556","6.275447760868551","8.702900235266682","10.0","3.465764290787378","3.3442467257670634","4.641579127092047","3.4739716676219876","5.311167950957648","9.013522189644586","3.15647712523806","10.0","29.198174425914445"
"113","1487800800000","6.733333333333333","5.611111111111112","6.26835682152959","8.700072000556442","10.0","3.469924386578279","3.3504343653591233","4.636748061139604","3.5195323769275175","5.303172083982339","9.016317605493004","3.1658115518715113","10.0","29.443568218371823"
"114","1487887200000","6.8","5.666666666666667","6.281424552903078","8.697236735394231","10.0","3.4964448466428903","3.3491790096081564","4.653246587533202","3.5006986689148984","5.331165660333285","9.025373057853942","3.0919429168646015","10.0","29.526205955024277"
"115","1488146400000","6.866666666666667","5.722222222222223","6.28744930393431","8.694409892992356","10.0","3.51355562105211","3.3458396980778478","4.672975684582308","3.487723483282","5.302279060075895","9.030696101090985","3.1409985429357294","10.0","29.852749328028818"
"116","1488232800000","6.933333333333334","5.777777777777779","6.289941952350993","8.691600768927808","10.0","3.4948521038755365","3.3208156183176105","4.691421737128096","3.4954836020219924","5.32631190331191","9.026750863949232","3.127292137582457","10.0","30.013513030861297"
"117","1488319200000","7.0","5.833333333333334","6.311669064254139","8.688810215150195","10.0","3.451307582213523","3.331753343663016","4.802380639548352","3.5239597585302143","5.324875391952442","9.050920373719606","3.6601552972035045","10.0","31.463192064786266"
"118","1488405600000","7.066666666666666","5.888888888888889","6.333453182553681","8.686021690222526","10.0","3.4135775869855154","3.269555322568042","4.8368051972716914","3.515485114612691","5.2965192271812285","9.009547481030513","2.9307016745121706","10.0","29.979092525292945"
"119","1488492000000","7.133333333333334","5.944444444444445","6.323727569876022","8.683242864638036","10.0","3.334587042662464","3.21088004264326","5.012225803989127","3.565499059323349","5.23894106674804","9.003166777316443","3.001961664898223","10.0","30.278482936463057"
"120","1488751200000","7.2","6.0","6.346762440474536","8.680474183167021","10.0","3.3376563645001625","3.1465554874706774","5.1133987302075266","3.5705942493310343","5.234368728186469","9.038363217775721","3.239692217707692","10.0","31.049697119188817"
"121","1488837600000","7.266666666666667","6.055555555555555","6.3483092640808065","8.67772992075002","10.0","3.291091912580138","3.0996886733641578","5.141098292300331","3.567168935235773","5.189922956646621","9.06461176439584","3.524164608785661","10.0","31.857045868265168"
"122","1488924000000","7.333333333333333","6.111111111111111","6.329737748191365","8.683846126515306","10.0","3.2979603542105504","3.118744590712999","5.197540875048469","3.641735462341657","5.113213988156261","9.085705364593347","3.6036749841028435","10.0","32.279899420278575"
"123","1489010400000","7.4","6.166666666666667","6.3050720073144255","8.68981094780425","10.0","3.374925195432993","3.127192532941959","5.167102225168741","3.7407722980657407","5.208310826598563","9.178220956220013","4.024215021399431","10.0","33.58210128764537"
"124","1489096800000","7.466666666666667","6.222222222222222","6.323751088529791","8.69562875062951","10.0","3.308167291610089","3.141859444005619","5.0240286051717975","3.8242477592175304","5.2519125652058465","8.760517681694","4.324171047536007","10.0","34.32751887149708"
"125","1489352400000","7.533333333333333","6.277777777777778","6.35438357216721","8.70004752463139","10.0","3.1829591860130497","3.1628870871776673","5.05241344678603","3.9235313563596383","5.2118867306800984","8.931258516722412","3.978461519254996","10.0","33.83910800985412"
"126","1489438800000","7.6","6.333333333333333","6.357942489701744","8.70437536505141","10.0","3.1521325618069946","3.175948459254612","5.10141974512667","3.9519813851657615","5.220676163877158","8.936326639581136","3.76680081173848","10.0","33.565480920018814"
"127","1489525200000","7.666666666666667","6.388888888888889","6.353543148247789","8.7086149585269","10.0","3.1469269477701864","3.162848655181506","5.219537395941814","3.8413539655634974","5.134663551870301","8.960820087849216","3.3471915540427135","10.0","32.711975653660744"
"128","1489611600000","7.733333333333333","6.444444444444445","6.344659427923578","8.712768885489645","10.0","3.131317135897219","3.1526481029346094","5.317409091238212","3.86998769492634","5.1816252727156655","8.972508106598584","3.516029799396402","10.0","33.32663655651773"
"129","1489698000000","7.8","6.5","6.346573953866305","8.716846376014649","10.0","3.101331265898546","3.1641953028589294","5.3683683100062325","3.893390931355319","5.137273320505794","8.925583986380662","3.365909545257243","10.0","33.1426140809725"
"130","1489957200000","7.866666666666667","6.555555555555556","6.319720706949482","8.714073804019351","10.0","3.1155505236762755","3.13541980463254","5.388172537218589","3.9251784332283837","5.140439085428086","8.952802596762542","3.8570289771743402","10.0","34.50000511263715"
"131","1490043600000","7.933333333333334","6.611111111111112","6.296179037737824","8.711358236347412","10.0","3.1433635311458734","3.2197261789006237","5.455252432489224","4.060778231556565","5.081679105502729","8.936631726823554","4.29304717409109","10.0","35.8465791324472"
"132","1490130000000","8.0","6.666666666666667","6.293434362577388","8.70870175566582","10.0","3.1766303449984563","3.2492234212510183","5.171088562374325","4.250469374680711","5.091008312844715","9.002843421636157","4.181166937177795","10.0","35.88490602370116"
"133","1490216400000","8.066666666666666","6.722222222222222","6.284168322656563","8.699512561975137","10.0","3.1532789972032322","3.2325589299150215","5.210171525447941","4.284729492668525","5.007180482563505","9.028251075818867","3.8839642192180723","10.0","35.316837667483924"
"134","1490302800000","8.133333333333333","6.777777777777778","6.301039432246119","8.68884311496947","10.0","3.1670024867479336","3.199518235855976","5.190994583695492","4.255872276910916","4.960951284380575","9.019964070635176","4.230188657789354","10.0","36.34292152973918"
"135","1490562000000","8.2","6.833333333333333","6.341101194051875","8.678370307940202","10.0","3.197285368884704","3.202252790503035","5.2600873271048085","4.3042334405122515","5.037030025601287","9.193156055051467","4.73388578353733","10.0","38.01542534881399"
"136","1490648400000","8.266666666666667","6.88888888888889","6.35660939411356","8.666424411220992","10.0","3.1765893892853176","3.1087668633438588","5.28078347895136","4.39553603626303","5.08867737321884","9.21751935187693","4.1693492733778825","10.0","36.805959656084426"
"137","1490734800000","8.333333333333334","6.9444444444444455","6.381683441695403","8.654489464539205","10.0","3.168117432520257","3.218355556031085","5.438893529219591","4.508266950065611","5.04988010906949","9.199665875770602","3.2950416131600413","10.0","34.954215431403895"
"138","1490821200000","8.4","7.000000000000001","6.4341195239319955","8.64276857803323","10.0","3.1662502898206126","3.2200842905902487","5.47252171481317","4.571742176079189","5.121534482306474","9.186328151312988","2.8233805815145088","10.0","34.05454999402063"
"139","1490907600000","8.466666666666667","7.055555555555556","6.4739732794228555","8.631256048828076","10.0","3.1457812086897077","3.204911987540836","5.4213808021670165","4.632900859372599","5.200199403103632","9.155942033407657","2.750006772918826","10.0","34.090908756034246"
"140","1491166800000","8.533333333333333","7.111111111111112","6.520769485785539","8.611706810075258","10.0","3.1434991798906062","3.2347683212505935","5.452917924387418","4.716273883728934","5.1332583443799","9.201949980398057","2.7611788120805985","10.0","34.42903278799977"
"141","1491253200000","8.6","7.166666666666667","6.588589866664937","8.592489450729135","10.0","3.048057272725628","3.287586736722238","5.535187856173738","4.838912921406806","5.201350441846887","9.250943504342441","2.803831891469133","10.0","34.8939301276566"
"142","1491339600000","8.666666666666666","7.222222222222222","6.645007081102847","8.573595238441982","10.0","3.099249943317462","3.225497431022522","5.531607222458814","4.884693274665143","5.207801053503147","9.252128738953093","2.912300895537709","10.0","35.44565264881855"
"143","1491426000000","8.733333333333333","7.277777777777778","6.709599468927737","8.555015738512367","10.0","3.0887375668256905","3.218653886299996","5.565157718907976","4.8296561656040975","5.201061294790633","9.251468576101129","2.8062967118014317","10.0","35.39378436260889"
"144","1491512400000","8.8","7.333333333333334","6.778424327055619","8.536751531908612","10.0","3.0446607551114067","3.2094942445180106","5.588634206615","4.951214677798473","5.179895078116429","9.263392599296594","2.799977375257038","10.0","35.682468201191725"
"145","1491771600000","8.866666666666667","7.388888888888889","6.85502811369784","8.53158650608416","10.0","3.0369944261236266","3.207807988681534","5.587132654119127","5.043438776309337","5.235733191122154","9.262839891599326","2.6691264943668633","10.0","35.68480682161185"
"146","1491858000000","8.933333333333334","7.444444444444445","6.9726275193069025","8.5264888971245","10.0","3.0198065136074153","3.1848897537651295","5.595155815192701","5.167288115491539","5.256538515815537","9.30753896474096","3.3938087879237555","10.0","38.104539418851125"
"147","1491944400000","9.0","7.5","7.0957661132190655","8.52001737449538","10.0","2.9915325861450457","3.2220118400394813","5.493749383192168","5.216681539627453","5.230521894457124","9.342685046783622","3.680726282980374","10.0","39.3337664917994"
"148","1492030800000","9.066666666666666","7.555555555555555","7.208790209674868","8.507142674564802","10.0","2.930046812949392","3.11272543532002","5.411067784649147","5.208425989671887","5.253062100337839","9.315243828744086","3.0096856969674124","10.0","37.69846034852248"
"149","1492117200000","9.133333333333333","7.611111111111111","7.300296603937151","8.494441131674655","10.0","2.855061873348135","3.1424229707791933","5.34517289664133","5.1833624348920875","5.227600116592274","9.322977869126678","3.2094633896354146","10.0","38.52902023269188"
"150","1492376400000","9.2","7.666666666666666","7.3876368167257915","8.493970085820715","10.0","2.847947596501138","3.0654687780399446","5.355307673403122","5.180195527607414","5.240076797906404","9.337566327865723","2.830122289436032","10.0","37.74408877399953"
"151","1492462800000","9.266666666666667","7.722222222222223","7.489105000769902","8.493514696098662","10.0","2.905525039717139","2.989800389448586","5.3276629926087935","5.155865471427322","5.205687618234636","9.408665737207603","3.9359411302854848","10.0","41.27156727268675"
"152","1492549200000","9.333333333333334","7.777777777777779","7.6187875774297105","8.493077452145803","10.0","2.9177993012505965","3.0481274708952197","5.12814037120728","5.156096197267866","5.239262462364316","9.419651630484973","3.768462745887166","10.0","41.26813905896817"
"153","1492635600000","9.4","7.833333333333334","7.737623249874221","8.49273228616879","10.0","2.932435836511631","3.067991205803003","5.06419921493592","5.126973624404974","5.249570426423414","9.438583391432989","3.3532522834151646","10.0","40.49164023619232"
"154","1492722000000","9.466666666666667","7.888888888888889","7.859396816381752","8.492407827829528","10.0","3.0148382166326897","3.066003591404723","5.057980726985632","5.125845526257758","5.2691712305334875","9.413222440691058","3.3900759395900195","10.0","41.073138139977935"
"155","1492981200000","9.533333333333333","7.944444444444445","7.95540941041569","8.492101476932206","10.0","3.0083088680128123","3.038442569339387","4.756649228312769","5.015911423119234","5.184802497498251","9.367415835808565","3.390485072038344","10.0","41.25038204713872"
"156","1493067600000","9.6","8.0","8.001140700401981","8.491812988922312","10.0","3.0183271047872284","3.029754766064193","4.853671159877001","5.070660964362097","5.245335541758099","9.453270272653608","4.834631478905312","10.0","45.967679818443074"
"157","1493154000000","9.666666666666666","8.055555555555555","8.02782778607998","8.491542129866142","10.0","3.016490827033269","3.0220992451438513","4.731240479513352","5.063088017548754","5.218676545909635","9.457155937617063","5.577677158606323","10.0","48.42137237553907"
"158","1493240400000","9.733333333333333","8.11111111111111","8.02458846223198","8.46940820894382","10.0","3.0347423484543463","3.053735733111436","4.68947346713088","5.075451801910633","5.1948174341899245","9.465950888834195","5.542311665863998","10.0","48.51325471542748"
"159","1493326800000","9.8","8.166666666666668","8.003321847355112","8.447581390112124","10.0","3.0584080233860957","3.0824885630283667","4.739243675765917","5.057509730455286","5.1702684244689765","9.514115001632396","6.032539185392012","10.0","50.181147710186806"
"160","1493586000000","9.866666666666667","8.222222222222223","7.986920707978213","8.426054410972066","10.0","3.05451580624778","3.113490378802525","4.780643602618698","5.07486072026463","5.178099497596625","9.503556681290984","5.900693585046297","10.0","49.9430639894153"
"161","1493672400000","9.933333333333334","8.277777777777779","7.982612996282419","8.404811603408547","10.0","3.079588125782389","3.1260006421357924","4.814543670899995","5.0736949804381535","5.21902498176531","9.517468788543855","6.3118537763833436","10.0","51.40908656823314"
"162","1493758800000","10.0","8.333333333333334","7.974157132239645","8.368829807392633","10.0","3.075246940448837","3.1403193513285386","4.922723828472498","5.052339437392112","5.233302825614232","9.4693685419045","6.370472490749211","10.0","51.704941620495276"
"163","1493845200000","10.066666666666666","8.38888888888889","7.96729295356282","8.33186689271794","10.0","3.094338167335116","3.1504580886103506","4.9960652891638055","4.988740498747841","5.257107305613698","9.548927606577866","7.308988964393346","10.0","54.77506251967203"
"164","1493931600000","10.133333333333333","8.444444444444445","7.96237191268042","8.291892382574051","10.0","3.045457794950088","3.1604716194898677","4.986834417848203","4.983112888091662","5.265004241947599","9.552290175282234","7.20502989426702","10.0","54.55487082626022"
"165","1494190800000","10.2","8.5","7.948210826917441","8.252413057907885","10.0","3.0945189352668665","3.1636953466782294","5.052787411117049","4.925531855607707","5.328988212705909","9.556464365793982","6.625585950446754","10.0","52.90146887939212"
"166","1494277200000","10.266666666666667","8.555555555555557","7.935284503500529","8.213410190812294","10.0","3.1363538814225644","3.1756441534027147","5.042054304113695","4.8619331075131305","5.4016711543598515","9.54131151533997","6.719219902954546","10.0","53.30270320955655"
"167","1494363600000","10.333333333333334","8.611111111111112","7.922955542420194","8.17487235682767","10.0","3.1555274685524077","3.187309327754816","5.0003282974298","4.855938847346068","5.344305147124327","9.570538616808994","5.896242503745823","10.0","50.858264462986604"
"168","1494450000000","10.4","8.666666666666668","7.898190545252992","8.135070002718862","10.0","3.1613068359309833","3.199892070528639","5.005971942386673","4.8692906631622614","5.294941955391977","9.529002393125975","6.168464311965769","10.0","51.754748237035194"
"169","1494536400000","10.466666666666667","8.722222222222223","7.891890669053504","8.095765815384855","10.0","3.1255323695003163","3.51964393439426","5.047346445105526","4.98240250088124","5.463702811049107","9.59945613575072","6.314644049749929","10.0","52.71618119040952"
"170","1494795600000","10.533333333333333","8.777777777777779","7.870194997219781","8.064355713172237","10.0","3.172527852991662","3.5379232031148846","4.989275566489408","5.027416512396775","5.564631132406184","9.60709713775081","6.4183099367421415","10.0","53.214615662362796"
"171","1494882000000","10.6","8.833333333333334","7.851414870291582","8.033319997571422","10.0","3.199203979274613","3.5236165424921913","4.996869721224487","5.079189595178981","5.607525196858104","9.590428331223332","6.6358107414738114","10.0","54.02550177098496"
"172","1494968400000","10.666666666666666","8.88888888888889","7.798297377123017","8.00287495055413","10.0","3.193454492068388","3.481552179679082","5.047683122127627","5.143773047393852","5.662255085099636","9.531954400316678","6.3246498852940425","10.0","53.01505218917213"
"173","1495054800000","10.733333333333333","8.944444444444445","7.74096923014072","7.973367413221774","10.0","3.1944621658641115","3.5380900318885407","5.064810640507005","5.168131549772056","5.707171251258911","9.51171326353258","6.335396277638884","10.0","53.082410444503886"
"174","1495141200000","10.8","9.000000000000002","7.688599820529962","7.939192109411463","10.0","3.2226768513234556","3.5123566222994302","5.070722036723971","5.458661462367505","5.703359014506475","9.55955141005131","7.143226424531958","10.0","55.818744401289834"
"175","1495400400000","10.866666666666667","9.055555555555557","7.633753252820659","7.922921008278257","10.0","3.2688290692317725","3.5666717450470173","5.063851900417472","5.070492193307086","5.666621373095724","9.526184273245564","6.422132807016199","10.0","53.34233540584676"
"176","1495486800000","10.933333333333334","9.111111111111112","7.576968523785567","7.904250611956961","10.0","3.2804846598062163","3.5648002337516815","5.018963653172952","5.330835406431268","5.686151097170757","9.497177402064397","6.050659457828647","10.0","52.294577226595266"
"177","1495573200000","11.0","9.166666666666668","7.530037484704356","7.893447003498187","10.0","3.271239984314113","3.616946465712987","4.944765467991898","5.20530350574044","5.653143262791015","9.466663493479814","5.739571074743464","10.0","51.23871596945246"
"178","1495659600000","11.066666666666666","9.222222222222223","7.491847628984197","7.869773420333686","10.0","3.275470737828337","3.610120337473092","4.793748350982639","5.282697926526723","5.671812493440392","9.46202791234672","6.643823070117475","10.0","54.1237464916272"
"179","1495746000000","11.133333333333333","9.277777777777779","7.445530515408604","7.862583819528178","10.0","3.410504307713986","3.6699577109951056","4.972103533874348","5.086979751649886","5.667666450970507","9.33260836725151","5.844276871605127","10.0","51.604085969399875"
"180","1496005200000","11.2","9.333333333333334","7.4493111629312665","7.863392531614249","10.0","3.435782030095918","3.72531150644633","4.940777515724287","5.069663493479207","5.6380756518769095","9.332974643847356","5.8807219640813795","10.0","51.92643209589564"
"181","1496091600000","11.266666666666667","9.38888888888889","7.3933412986899665","7.861028179164061","10.0","3.471731706551633","3.7040245505642524","5.002108458545255","4.95716195786527","5.635308191752698","9.307499362991082","5.548089551286404","10.0","50.793462568086596"
"182","1496178000000","11.333333333333334","9.444444444444445","7.3411579310103035","7.858604613645191","10.0","3.48671858915598","3.734046055707984","5.056789236507285","4.953824640724546","5.491801152308336","9.373687805715008","5.848980861676204","10.0","51.79737951722136"
"183","1496264400000","11.4","9.5","7.213909501007702","7.85808756868356","10.0","3.567900263602173","3.705392895167541","5.134639442787047","4.930694902485478","5.491388483663222","9.300893182420428","6.795679268175844","10.0","54.556179411345944"
"184","1496350800000","11.466666666666667","9.555555555555555","7.16673962466698","7.853147189664609","10.0","3.634117818779569","3.7646783368339034","5.0674888291858275","4.944238853667971","5.515770218442663","9.264417059148528","7.486361811674806","10.0","56.81118666591546"
"185","1496610000000","11.533333333333333","9.61111111111111","7.122155271649939","7.848215070122678","10.0","3.7210388531273813","3.7786684845058582","5.029254832636592","4.9609436981361625","5.500490846812724","9.255541875134156","7.208371529656487","10.0","56.01067027367951"
"186","1496696400000","11.6","9.666666666666666","7.078734086456901","7.842091449571006","10.0","3.6509794545493124","3.786909743337758","5.049134006664247","5.0130492822109805","5.4991371054889795","9.273944054738578","7.191809110743696","10.0","55.951102806255214"
"187","1496782800000","11.666666666666666","9.722222222222221","7.08369682261228","7.835938798462356","10.0","3.6466433136549976","3.765692767089335","5.093513459142459","5.010206378081392","5.4460866045182135","9.166834066053704","7.095309777068294","10.0","55.701668580063206"
"188","1496869200000","11.733333333333333","9.777777777777777","7.033654655735595","7.829749834724684","10.0","3.6128644645691246","3.8183012621957535","5.057335074306753","5.005097832695421","5.496399325099512","9.309269862348197","7.292268261806107","10.0","56.39894510738262"
"189","1496955600000","11.8","9.833333333333334","6.949861699968091","7.832833897861937","10.0","3.58439820765374","3.8386133773464186","5.077041344303579","4.978158758973726","5.49194379419473","9.186064319983725","6.63977987822615","10.0","54.10831992928976"
"190","1497214800000","11.866666666666667","9.88888888888889","6.912960382242292","7.832698626552227","10.0","3.5887866121768783","3.864202796102678","5.167565870563128","5.123870587603928","5.508433087241515","9.285932154464117","6.393952634585962","10.0","53.546718789572"
"191","1497301200000","11.933333333333334","9.944444444444445","6.917209738951538","7.832567640027921","10.0","3.621195319304565","3.856008237057652","5.21394324164254","5.163963932873283","5.531558475223094","9.28111897837859","6.252006051562121","10.0","53.293275575647364"
"192","1497387600000","12.0","10.0","6.805967117219328","7.775364307502263","10.0","3.620252908165496","3.8516611572144077","5.372618015107406","4.961806784555873","5.503519856943669","9.237378779424116","6.4365843931028905","10.0","53.429880827053815"
"193","1497474000000","12.066666666666666","10.0","6.824612756478387","7.781459065837456","10.0","3.6320443170005605","3.8504928966089276","5.422838411716912","4.995579767879273","5.524151048803821","9.193840960247549","6.1128142462278685","10.0","52.494438015724285"
"194","1497560400000","12.133333333333333","10.0","6.765887571945871","7.790843776796161","10.0","3.7191262603519597","3.9366117423556393","5.169591305175683","4.958562647057924","5.3991182656518335","9.10842016196977","6.180704626511924","10.0","52.52733417994595"
"195","1497819600000","12.2","10.0","6.78519032930279","7.800056460756566","10.0","3.705099127482614","3.9576935764543073","5.4145719993934796","4.91278525720427","5.410839880276943","9.197147286673424","6.566839830810871","10.0","53.90340904287999"
"196","1497906000000","12.266666666666667","10.0","6.752008962029276","7.80916152640602","10.0","3.74104539393462","3.971805464859301","5.431939520220808","4.953882728687603","5.3921486517232395","9.088647315111292","6.627246867431726","10.0","53.99924558069813"
"197","1497992400000","12.333333333333334","10.0","6.681302042485589","7.818216542545489","10.0","3.739473652857119","3.97709029921346","5.290765542473341","4.964387887266823","5.37218121999953","9.07778179159044","6.915347280753979","10.0","54.65491756991238"
"198","1498078800000","12.4","10.0","6.6576494191032225","7.82707863404589","10.0","3.7438309868997415","3.9358655543499506","5.593380471764133","4.828957838750652","5.369214130645938","9.153836897370395","6.8683394167796035","10.0","54.43811586030172"
"199","1498165200000","12.466666666666667","10.0","6.628153421923061","7.835859397582549","10.0","3.761245474070071","3.9300264180527518","5.408563372227854","4.872902984759327","5.3709277814541885","9.079478243937046","6.654014051823411","10.0","53.63887884956629"
"200","1498424400000","12.533333333333333","10.0","6.611035055929063","7.844470355923323","10.0","3.6733369834447127","3.940155873162398","5.648163931802033","4.801952274892785","5.314779245107254","9.113359871487091","6.770290817245308","10.0","53.90872764049622"
"201","1498510800000","12.6","10.0","6.582391575616659","7.853046181768903","10.0","3.694345439442537","3.9339309370413655","5.282214702748381","4.666649284020865","5.362735932575456","9.076481858059779","6.404759131766818","10.0","52.53097683933028"
"202","1498597200000","12.666666666666666","10.0","6.602789538009182","7.863390380928983","10.0","3.7262766397411644","3.939973455054298","5.7061931134040424","4.718695758425987","5.409654790763434","9.114107498132178","6.085267610745312","10.0","51.80111944124386"
"203","1498683600000","12.733333333333333","10.0","6.571095105379331","7.878632146693617","10.0","3.747369791204248","3.9381612885837236","4.938273859616789","4.631164624315448","5.462121210245407","9.118158552823285","5.830006579687236","10.0","50.74711713079522"
"204","1498770000000","12.8","10.0","6.459406857967313","7.891916797307199","10.0","3.7611175610252885","3.891628672438765","5.3527705006356605","4.530250405372093","5.322469899805827","9.12299262242015","5.806448892269907","10.0","50.321777753779784"
"205","1499029200000","12.866666666666667","10.0","6.398836550749047","7.905078437682609","10.0","3.7574799988000365","3.8885377314377036","4.959491107519735","4.610053777481102","5.317725275103982","9.12464370455108","5.692960432372515","10.0","49.769512735665266"
"206","1499115600000","12.933333333333334","10.0","6.425953147864516","7.918172827193457","10.0","3.7801928330468355","3.941923572219257","5.523925156400942","4.573938328430135","5.292356778386172","9.18218074413183","5.699857434390731","10.0","50.07825016419531"
"207","1499202000000","13.0","10.0","6.32691716587651","7.928984351241892","10.0","3.785511172308894","3.9542295851595655","5.101889207436866","4.565880045933075","5.208344229869285","9.106242076272576","5.873012044224584","10.0","50.181521550525126"
"208","1499288400000","13.066666666666666","10.0","6.282104025288944","7.934256343893784","10.0","3.7940360994333524","3.8680426495009854","5.525611804379178","4.189467452773102","5.153999479934401","9.168260008850925","5.8497025406588214","10.0","49.80012611130093"
"209","1499374800000","13.133333333333333","10.0","6.263992603143612","7.939520956328902","10.0","3.8233912063579005","3.8929186742302226","5.2711923401012175","4.314640138763751","5.166277385048907","9.075316154118983","5.7719776400610545","10.0","49.52973069326548"
